insecte_fr,longitude,latitude,annee_collection
Le Frelon asiatique,48.111672222222,-1.6504777777778,2016
Le Frelon asiatique,48.112733333333,-1.6502138888889,2016
Le Frelon européen,44.7114,4.5676,2016
Le Frelon européen,48.860502777778,2.1007194444444,2016
Le Frelon asiatique,44.615583333333,2.0446638888889,2016
Le Frelon européen,44.615583333333,2.0446638888889,2016
Le Frelon européen,44.616822222222,2.0450888888889,2016
Le Frelon asiatique,44.659166666667,-1.1727083333333,2016
Le Frelon asiatique,44.659166666667,-1.1727083333333,2016
Le Frelon européen,44.659166666667,-1.1727083333333,2016
Le Frelon européen,46.790794444444,5.1961638888889,2016
Le Frelon européen,46.191158333333,5.3642055555556,2016
Le Frelon asiatique,42.653994444444,2.388475,2016
Le Frelon européen,44.809283333333,-0.25266944444444,2016
Le Frelon asiatique,44.809283333333,-0.25266944444444,2016
Le Frelon asiatique,48.874725,2.092525,2016
Le Frelon asiatique,44.714547222222,4.5411944444444,2016
Le Frelon européen,48.860597222222,2.1004861111111,2016
Le Frelon européen,45.001888888889,1.0249833333333,2016
Le Frelon asiatique,48.868975,2.4796027777778,2016
Le Frelon asiatique,48.868975,2.4796027777778,2016
Le Frelon asiatique,48.480411111111,2.7185388888889,2016
Le Frelon européen,48.475908333333,2.6916166666667,2016
Le Frelon asiatique,47.582088888889,-2.7170583333333,2016
Le Frelon européen,43.397375,5.1349555555556,2016
Le Frelon européen,48.255391666667,-1.6669972222222,2016
Le Frelon européen,49.018580555556,1.8875888888889,2016
Le Frelon européen,43.942422222222,7.2702388888889,2016
Le Frelon asiatique,43.584752777778,3.8298416666667,2016
Le Frelon asiatique,43.584783333333,3.8296666666667,2016
Le Frelon asiatique,44.521755555556,1.9621111111111,2016
Le Frelon européen,44.521755555556,1.9621111111111,2016
Le Frelon européen,49.191580555556,2.0754333333333,2016
Le Frelon asiatique,44.507252777778,1.8945,2016
Le Frelon asiatique,48.874655555556,2.1010472222222,2016
Le Frelon asiatique,44.615063888889,2.0444833333333,2016
Le Frelon asiatique,44.907911111111,0.967558333333332,2016
Le Frelon européen,44.539180555556,1.9786305555556,2016
Le Frelon européen,44.62175,2.0450361111111,2016
Le Frelon asiatique,43.291291666667,5.8715472222222,2016
Le Frelon asiatique,45.053658333333,0.963691666666671,2016
Le Frelon asiatique,43.108672222222,5.9470527777778,2016
Le Frelon européen,44.936994444444,2.2107472222222,2016
Le Frelon asiatique,43.839877777778,4.3522416666667,2016
Le Frelon européen,45.056213888889,4.5055944444444,2016
Le Frelon asiatique,43.299283333333,-0.44191944444444,2015
Le Frelon asiatique,44.614997222222,2.0445055555556,2015
Le Frelon asiatique,45.001930555556,1.0245555555556,2015
Le Frelon asiatique,48.711675,2.2119805555556,2015
Le Frelon européen,43.299383333333,-0.44211111111111,2015
Le Frelon européen,43.29945,-0.44197777777778,2015
Le Frelon asiatique,43.29945,-0.44197777777778,2015
Le Frelon asiatique,45.001594444444,1.0247916666667,2015
Le Frelon européen,46.077922222222,6.0982138888889,2015
Le Frelon asiatique,43.299447222222,-0.44168333333333,2015
Le Frelon européen,43.299447222222,-0.44168333333333,2015
Le Frelon européen,43.941955555556,7.2698666666667,2015
Le Frelon européen,45.001772222222,1.0249055555556,2015
Le Frelon européen,46.186869444444,5.3600416666667,2015
Le Frelon asiatique,43.299425,-0.44204444444444,2015
Le Frelon européen,48.332163888889,-1.8335472222222,2015
Le Frelon asiatique,43.299327777778,-0.44178611111111,2015
Le Frelon européen,44.019661111111,4.4018666666667,2015
Le Frelon européen,43.941847222222,7.2699583333333,2015
Le Frelon asiatique,43.299016666667,-0.44178055555556,2015
Le Frelon asiatique,43.299330555556,-0.44173055555556,2015
Le Frelon asiatique,48.114633333333,-1.6667611111111,2015
Le Frelon européen,46.258486111111,5.6215777777778,2015
Le Frelon européen,43.291252777778,5.8714083333333,2015
Le Frelon asiatique,48.114616666667,-1.6671583333333,2015
Le Frelon européen,44.721033333333,4.6090472222222,2015
Le Frelon asiatique,43.138597222222,5.7696666666667,2015
Le Frelon asiatique,43.139066666667,5.7682166666667,2015
Le Frelon européen,44.549419444444,1.9358638888889,2015
Le Frelon européen,43.549566666667,5.4506416666667,2015
Le Frelon européen,48.532047222222,2.7547222222222,2015
Le Frelon européen,45.067486111111,4.788325,2015
Le Frelon européen,48.118258333333,-1.60295,2015
Le Frelon européen,44.878583333333,1.0978972222222,2015
Le Frelon européen,43.386836111111,5.1695555555556,2015
Le Frelon asiatique,47.246197222222,-2.3197027777778,2015
Le Frelon asiatique,47.579233333333,-3.0439333333333,2015
Le Frelon asiatique,44.615013888889,2.0445277777778,2015
Le Frelon asiatique,48.218580555556,-1.7523861111111,2015
Le Frelon européen,47.627075,7.5384166666667,2015
Le Frelon européen,47.630575,7.5314388888889,2015
Le Frelon européen,46.235972222222,6.026,2015
Le Frelon européen,48.155077777778,-1.8284916666667,2015
Le Frelon européen,44.711436111111,4.567625,2015
Le Frelon asiatique,48.155086111111,-1.8284833333333,2015
Le Frelon asiatique,48.155019444444,-1.8284138888889,2015
Le Frelon asiatique,48.114280555556,-1.6673555555556,2015
Le Frelon européen,46.138547222222,6.1457333333333,2015
Le Frelon européen,48.253888888889,-1.6437722222222,2015
Le Frelon asiatique,45.775616666667,0.46854166666667,2015
Le Frelon européen,48.254205555556,-1.6436666666667,2015
Le Frelon asiatique,48.254011111111,-1.6425555555556,2015
Le Frelon asiatique,48.098905555556,-1.7881944444444,2015
Le Frelon asiatique,48.100686111111,-1.7938611111111,2015
Le Frelon asiatique,48.092322222222,-1.6587138888889,2015
Le Frelon européen,46.256966666667,6.1036722222222,2015
Le Frelon asiatique,48.161736111111,-1.6909222222222,2015
Le Frelon européen,48.161316666667,-1.6919083333333,2015
Le Frelon asiatique,48.161316666667,-1.6919083333333,2015
Le Frelon européen,48.219888888889,-1.6979194444444,2015
Le Frelon asiatique,47.899116666667,1.2326361111111,2015
Le Frelon européen,48.565130555556,2.7133472222222,2015
Le Frelon asiatique,48.111738888889,-1.6505222222222,2015
Le Frelon européen,47.307702777778,5.8927388888889,2015
Le Frelon européen,46.144916666667,6.0809638888889,2015
Le Frelon européen,44.736122222222,4.5960222222222,2015
Le Frelon européen,49.024194444444,1.8975111111111,2015
Le Frelon européen,48.86055,2.1006083333333,2015
Le Frelon asiatique,48.125008333333,-1.6598027777778,2015
Le Frelon asiatique,48.118372222222,-1.6031722222222,2015
Le Frelon européen,48.184955555556,-1.6524444444444,2015
Le Frelon asiatique,44.620891666667,2.0455555555556,2015
Le Frelon européen,44.620891666667,2.0455555555556,2015
Le Frelon européen,44.622127777778,2.0459527777778,2015
Le Frelon européen,44.907866666667,0.968608333333333,2015
Le Frelon asiatique,44.907866666667,0.968608333333333,2015
Le Frelon européen,46.790936111111,5.1961916666667,2015
Le Frelon européen,44.711383333333,4.6884027777778,2015
Le Frelon asiatique,48.122461111111,-1.6749527777778,2015
Le Frelon asiatique,43.567555555556,3.8374694444444,2015
Le Frelon asiatique,43.927633333333,2.1418555555556,2015
Le Frelon européen,43.9427,7.2700138888889,2015
Le Frelon européen,44.998205555556,1.0204444444444,2015
Le Frelon asiatique,44.998205555556,1.0204444444444,2015
Le Frelon européen,43.575580555556,3.8190972222222,2015
Le Frelon asiatique,43.575580555556,3.8190972222222,2015
Le Frelon asiatique,48.112722222222,-1.6501944444444,2015
Le Frelon européen,48.903161111111,2.0578194444444,2015
Le Frelon européen,43.3866,5.1693027777778,2015
Le Frelon européen,48.086083333333,-1.6745777777778,2015
Le Frelon européen,48.086108333333,-1.6746,2015
Le Frelon asiatique,48.086322222222,-1.6745361111111,2015
Le Frelon européen,48.086322222222,-1.6745361111111,2015
Le Frelon asiatique,44.615102777778,2.0444944444444,2015
Le Frelon asiatique,44.615327777778,2.0445888888889,2015
Le Frelon asiatique,44.999925,1.025725,2015
Le Frelon asiatique,48.114902777778,-1.666275,2015
Le Frelon européen,42.654019444444,2.3874805555556,2015
Le Frelon asiatique,42.654019444444,2.3874805555556,2015
Le Frelon asiatique,44.610116666667,2.0354083333333,2015
Le Frelon européen,44.610116666667,2.0354083333333,2015
Le Frelon asiatique,43.835663888889,7.1891805555556,2015
Le Frelon européen,46.192202777778,5.3636472222222,2015
Le Frelon asiatique,44.735988888889,4.5961805555556,2015
Le Frelon européen,44.732058333333,4.5957944444444,2015
Le Frelon asiatique,47.689408333333,-0.054472222222222,2015
Le Frelon asiatique,44.736055555556,4.5961305555556,2015
Le Frelon européen,44.347583333333,4.0272277777778,2015
Le Frelon asiatique,44.575669444444,1.8359,2015
Le Frelon européen,44.575669444444,1.8359,2015
Le Frelon asiatique,48.217888888889,-1.6976222222222,2015
Le Frelon européen,44.809325,-0.25281388888889,2015
Le Frelon asiatique,44.809325,-0.25281388888889,2015
Le Frelon européen,44.653983333333,4.7771777777778,2015
Le Frelon européen,44.652252777778,4.7762694444444,2015
Le Frelon asiatique,44.909933333333,1.6305,2015
Le Frelon asiatique,48.211386111111,-1.7032694444444,2015
Le Frelon européen,44.315177777778,2.0413944444444,2015
Le Frelon européen,44.315177777778,2.0413944444444,2015
Le Frelon asiatique,43.299394444444,-0.44187222222222,2015
Le Frelon asiatique,44.579402777778,2.0692111111111,2015
Le Frelon asiatique,43.574836111111,3.8174361111111,2015
Le Frelon européen,43.574836111111,3.8174361111111,2015
Le Frelon asiatique,45.001730555556,1.0246416666667,2015
Le Frelon asiatique,43.942005555556,7.2697138888889,2015
Le Frelon européen,43.942005555556,7.2697138888889,2015
Le Frelon européen,44.715666666667,4.5767111111111,2015
Le Frelon asiatique,44.735975,4.5957805555556,2015
Le Frelon asiatique,48.2179,-1.6976222222222,2015
Le Frelon asiatique,44.735961111111,4.5961583333333,2015
Le Frelon asiatique,44.614913888889,2.0443083333333,2015
Le Frelon asiatique,43.941958333333,7.2698416666667,2015
Le Frelon asiatique,48.114425,-1.6673444444444,2015
Le Frelon asiatique,48.217894444444,-1.6976083333333,2015
Le Frelon européen,49.191580555556,2.0754388888889,2015
Le Frelon européen,43.1249,6.0131444444444,2015
Le Frelon asiatique,48.114488888889,-1.6673305555556,2015
Le Frelon asiatique,44.849080555556,-0.57634444444444,2015
Le Frelon asiatique,46.490880555556,-0.062880555555556,2015
Le Frelon asiatique,44.614836111111,2.0448333333333,2015
Le Frelon européen,47.263772222222,3.9183611111111,2015
Le Frelon asiatique,43.299488888889,-0.44208333333333,2015
Le Frelon européen,43.299488888889,-0.44208333333333,2015
Le Frelon européen,48.538033333333,2.7545333333333,2015
Le Frelon asiatique,47.384944444444,0.66698611111111,2015
Le Frelon asiatique,44.833661111111,-0.56155555555556,2014
Le Frelon asiatique,44.8494,-0.579672222222219,2014
Le Frelon asiatique,43.299236111111,-0.44173055555556,2014
Le Frelon européen,48.875061111111,2.3622638888889,2014
Le Frelon asiatique,44.934741666667,1.018925,2014
Le Frelon européen,43.995980555556,4.436225,2014
Le Frelon européen,43.941941666667,7.2698972222222,2014
Le Frelon européen,43.299455555556,-0.44169444444444,2014
Le Frelon asiatique,43.299455555556,-0.44169444444444,2014
Le Frelon asiatique,45.001769444444,1.0249138888889,2014
Le Frelon européen,45.076530555556,0.966227777777782,2014
Le Frelon européen,48.485880555556,2.6441916666667,2014
Le Frelon asiatique,47.899147222222,1.2326888888889,2014
Le Frelon asiatique,43.299127777778,-0.44176111111111,2014
Le Frelon asiatique,43.299386111111,-0.44203611111111,2014
Le Frelon européen,44.721125,4.5679055555556,2014
Le Frelon asiatique,43.299333333333,-0.44175833333333,2014
Le Frelon asiatique,44.80965,-0.25325,2014
Le Frelon asiatique,47.597172222222,1.3584611111111,2014
Le Frelon européen,48.059313888889,7.5550083333333,2014
Le Frelon européen,43.94255,7.2704583333333,2014
Le Frelon européen,44.615294444444,2.0440861111111,2014
Le Frelon européen,44.711430555556,4.5676194444444,2014
Le Frelon européen,44.620458333333,2.0441,2014
Le Frelon européen,43.386491666667,5.1692083333333,2014
Le Frelon européen,44.711777777778,4.5673277777778,2014
Le Frelon européen,45.110027777778,4.5272944444444,2014
Le Frelon européen,46.181791666667,5.3762,2014
Le Frelon européen,46.256925,6.1036944444444,2014
Le Frelon européen,45.056213888889,4.5055944444444,2014
Le Frelon européen,44.615086111111,2.0444944444444,2014
Le Frelon européen,44.996713888889,1.0293638888889,2014
Le Frelon européen,44.711427777778,4.5676,2014
Le Frelon européen,47.307658333333,5.8926305555556,2014
Le Frelon européen,43.942602777778,7.2702833333333,2014
Le Frelon européen,45.001813888889,1.0247833333333,2014
Le Frelon asiatique,45.001813888889,1.0247833333333,2014
Le Frelon européen,46.191147222222,5.3642138888889,2014
Le Frelon asiatique,47.478563888889,-2.1619805555556,2014
Le Frelon asiatique,47.478563888889,-2.1619805555556,2014
Le Frelon européen,44.81195,-0.25806388888889,2014
Le Frelon européen,44.610430555556,2.0366444444444,2014
Le Frelon européen,44.907841666667,0.968719444444441,2014
Le Frelon européen,43.391627777778,5.17385,2014
Le Frelon asiatique,47.384133333333,-2.5213111111111,2014
Le Frelon asiatique,43.618811111111,1.3902222222222,2014
Le Frelon européen,45.056213888889,4.5055944444444,2014
Le Frelon européen,43.299277777778,-0.441825,2014
Le Frelon asiatique,43.299277777778,-0.441825,2014
Le Frelon européen,44.998205555556,1.0204527777778,2014
Le Frelon européen,43.942808333333,7.2701277777778,2014
Le Frelon européen,44.9999333333329,1.0257138888889,2014
Le Frelon asiatique,44.9999333333329,1.0257138888889,2014
Le Frelon européen,48.8748,2.0924083333333,2014
Le Frelon européen,43.291894444444,5.8706888888889,2014
Le Frelon européen,47.630355555556,7.5314472222222,2014
Le Frelon européen,44.711497222222,4.5675222222222,2014
Le Frelon européen,44.809255555556,-0.25274722222222,2014
Le Frelon asiatique,44.809255555556,-0.25274722222222,2014
Le Frelon européen,47.836630555556,-1.3798722222222,2014
Le Frelon européen,45.056213888889,4.5055944444444,2014
Le Frelon asiatique,42.654397222222,2.3886694444444,2014
Le Frelon européen,42.654397222222,2.3886694444444,2014
Le Frelon asiatique,48.136486111111,-1.6760277777778,2014
Le Frelon européen,46.179827777778,5.3614694444444,2014
Le Frelon européen,43.939219444444,7.2652055555556,2014
Le Frelon européen,48.182130555556,-1.6402944444444,2014
Le Frelon européen,44.809313888889,-0.2528,2014
Le Frelon asiatique,44.809313888889,-0.2528,2014
Le Frelon européen,43.942111111111,7.2699972222222,2014
Le Frelon européen,48.874744444444,2.0924611111111,2014
Le Frelon asiatique,43.634391666667,1.3914277777778,2014
Le Frelon asiatique,48.876675,2.0965,2014
Le Frelon asiatique,45.008663888889,1.0026916666667,2014
Le Frelon européen,43.291075,5.8715722222222,2014
Le Frelon européen,48.647155555556,1.7982888888889,2014
Le Frelon asiatique,44.849013888889,-0.57638888888889,2014
Le Frelon européen,43.105027777778,5.9715,2014
Le Frelon européen,43.1477,5.9858972222222,2014
Le Frelon asiatique,43.299333333333,-0.44130277777778,2013
Le Frelon asiatique,44.849191666667,-0.5765,2013
Le Frelon asiatique,46.449741666667,-1.6933805555556,2013
Le Frelon européen,44.615,2.0447055555556,2013
Le Frelon asiatique,45.001738888889,1.0247972222222,2013
Le Frelon européen,47.325325,1.069425,2013
Le Frelon asiatique,43.299552777778,-0.44167222222222,2013
Le Frelon européen,43.299552777778,-0.44167222222222,2013
Le Frelon européen,43.299258333333,-0.44171944444444,2013
Le Frelon européen,49.209036111111,0.57227222222222,2013
Le Frelon européen,48.195152777778,-1.7099555555556,2013
Le Frelon européen,48.19515,-1.709925,2013
Le Frelon européen,50.427352777778,3.4573916666667,2013
Le Frelon européen,44.852825,1.7833583333333,2013
Le Frelon européen,44.440955555556,3.9311194444444,2013
Le Frelon européen,43.343016666667,6.1289444444444,2013
Le Frelon européen,44.620452777778,2.0443611111111,2013
Le Frelon européen,43.341361111111,6.1252194444444,2013
Le Frelon asiatique,43.300611111111,-0.44426944444444,2013
Le Frelon européen,43.138125,5.9925138888889,2013
Le Frelon européen,44.001016666667,4.4164805555556,2013
Le Frelon européen,44.428322222222,5.7056972222222,2013
Le Frelon européen,44.711777777778,4.5674222222222,2013
Le Frelon asiatique,47.597186111111,1.3585472222222,2013
Le Frelon européen,47.597186111111,1.3585472222222,2013
Le Frelon européen,50.031647222222,3.4758916666667,2013
Le Frelon asiatique,44.803469444444,-0.25091111111111,2013
Le Frelon européen,47.557958333333,1.2650361111111,2013
Le Frelon européen,44.711413888889,4.5675666666667,2013
Le Frelon asiatique,45.001686111111,1.0247138888889,2013
Le Frelon européen,46.138561111111,6.1457305555556,2013
Le Frelon européen,48.485891666667,2.6440833333333,2013
Le Frelon européen,48.446030555556,2.1465277777778,2013
Le Frelon européen,47.548005555556,1.3455138888889,2013
Le Frelon asiatique,47.571316666667,1.3541611111111,2013
Le Frelon européen,47.571316666667,1.3541611111111,2013
Le Frelon européen,43.822408333333,4.3798305555556,2013
Le Frelon européen,44.711438888889,4.5676083333333,2013
Le Frelon européen,48.327780555556,-1.8286944444444,2013
Le Frelon asiatique,43.839702777778,4.3487194444444,2013
Le Frelon européen,48.325783333333,-1.8246111111111,2013
Le Frelon européen,45.056213888889,4.5055972222222,2013
Le Frelon européen,43.299325,-0.44181111111111,2013
Le Frelon européen,43.830091666667,4.3702861111111,2013
Le Frelon européen,44.727305555556,4.5852333333333,2013
Le Frelon asiatique,44.809486111111,-0.25311388888889,2013
Le Frelon asiatique,45.001813888889,1.0247638888889,2013
Le Frelon européen,44.998202777778,1.0204555555556,2013
Le Frelon asiatique,44.998202777778,1.0204555555556,2013
Le Frelon européen,46.199277777778,5.3667111111111,2013
Le Frelon asiatique,47.586038888889,1.3257805555556,2013
Le Frelon européen,48.874736111111,2.0924666666667,2013
Le Frelon européen,45.056213888889,4.5055972222222,2013
Le Frelon européen,42.650997222222,2.3914055555556,2013
Le Frelon asiatique,42.650997222222,2.3914055555556,2013
Le Frelon européen,44.999938888889,1.0257166666667,2013
Le Frelon asiatique,44.999938888889,1.0257166666667,2013
Le Frelon européen,48.332852777778,-1.8351305555556,2013
Le Frelon européen,43.576069444444,3.8178944444444,2013
Le Frelon européen,44.620847222222,2.0455666666667,2013
Le Frelon asiatique,44.615058333333,2.0444833333333,2013
Le Frelon européen,44.615058333333,2.0444833333333,2013
Le Frelon européen,48.195280555556,-1.70985,2013
Le Frelon asiatique,44.610327777778,2.0354027777778,2013
Le Frelon asiatique,43.575625,3.8187888888889,2013
Le Frelon européen,43.575625,3.8187888888889,2013
Le Frelon asiatique,43.393247222222,3.68605555555559,2013
Le Frelon asiatique,43.299497222222,-0.4421,2013
Le Frelon européen,43.299497222222,-0.4421,2013
Le Frelon européen,44.231022222222,5.1883555555556,2013
Le Frelon asiatique,44.231022222222,5.1883555555556,2013
Le Frelon européen,44.715663888889,4.5767222222222,2013
Le Frelon asiatique,44.342219444444,4.071725,2013
Le Frelon européen,44.342219444444,4.071725,2013
Le Frelon asiatique,44.609958333333,2.034025,2013
Le Frelon européen,47.875238888889,3.0470972222222,2013
Le Frelon européen,48.213663888889,-1.7070888888889,2013
Le Frelon européen,48.213663888889,-1.7070888888889,2013
Le Frelon asiatique,43.613125,3.8531472222222,2013
Le Frelon asiatique,43.309475,-0.43581944444444,2013
Le Frelon asiatique,44.849058333333,-0.576375,2013
Le Frelon européen,43.286369444444,5.879775,2013
Le Frelon européen,48.779666666667,6.7459166666667,2013
Le Frelon asiatique,44.835869444444,-0.55105833333333,2012
Le Frelon asiatique,44.849769444444,-0.58013611111111,2012
Le Frelon asiatique,44.849469444444,-0.5797,2012
Le Frelon européen,45.000338888889,1.0233611111111,2012
Le Frelon européen,45.001694444444,1.024925,2012
Le Frelon asiatique,45.001694444444,1.024925,2012
Le Frelon européen,43.299441666667,-0.44203333333333,2012
Le Frelon européen,44.655447222222,4.6224361111111,2012
Le Frelon européen,43.299533333333,-0.44195555555556,2012
Le Frelon européen,48.211233333333,-1.7080333333333,2012
Le Frelon asiatique,43.299572222222,-0.44169722222222,2012
Le Frelon asiatique,45.001894444444,1.0249833333333,2012
Le Frelon asiatique,45.828219444444,1.2671305555556,2012
Le Frelon asiatique,45.001683333333,1.0248138888889,2012
Le Frelon asiatique,45.857391666667,1.256425,2012
Le Frelon asiatique,44.809497222222,-0.25314722222222,2012
Le Frelon asiatique,44.808363888889,-0.253525,2012
Le Frelon européen,47.597133333333,1.3584638888889,2012
Le Frelon asiatique,44.906758333333,2.25005,2012
Le Frelon européen,48.177327777778,-1.6424472222222,2012
Le Frelon asiatique,44.849233333333,-0.57846944444444,2012
Le Frelon européen,46.017422222222,4.0791694444444,2012
Le Frelon asiatique,44.984936111111,1.0501888888889,2012
Le Frelon européen,44.984936111111,1.0501888888889,2012
Le Frelon européen,43.842147222222,4.3505222222222,2012
Le Frelon européen,43.386608333333,5.1692305555556,2012
Le Frelon européen,45.056213888889,4.5055972222222,2012
Le Frelon asiatique,44.713236111111,-0.54400277777778,2012
Le Frelon européen,48.863369444444,2.1027055555556,2012
Le Frelon européen,48.863369444444,2.1027055555556,2012
Le Frelon européen,44.71145,4.5675805555556,2012
Le Frelon asiatique,43.404902777778,-1.6543861111111,2012
Le Frelon asiatique,43.494405555556,-1.5461916666667,2012
Le Frelon européen,46.144897222222,6.0809583333333,2012
Le Frelon asiatique,44.999966666667,1.025725,2012
Le Frelon asiatique,44.977969444444,1.0366583333333,2012
Le Frelon asiatique,44.998141666667,1.0204472222222,2012
Le Frelon asiatique,47.586016666667,1.3256777777778,2012
Le Frelon européen,43.942319444444,7.270075,2012
Le Frelon asiatique,44.710797222222,-0.53370277777778,2012
Le Frelon européen,43.299405555556,-0.441875,2012
Le Frelon européen,44.809888888889,-0.25343333333333,2012
Le Frelon asiatique,44.809888888889,-0.25343333333333,2012
Le Frelon asiatique,44.999958333333,1.0257305555556,2012
Le Frelon asiatique,43.542075,1.4599,2012
Le Frelon européen,43.941838888889,7.2697361111111,2012
Le Frelon européen,43.941838888889,7.2697361111111,2012
Le Frelon asiatique,43.941838888889,7.2697361111111,2012
Le Frelon asiatique,44.8093,-0.252775,2012
Le Frelon européen,44.8093,-0.252775,2012
Le Frelon asiatique,46.409913888889,-1.5368638888889,2012
Le Frelon asiatique,44.999947222222,1.025725,2012
Le Frelon asiatique,44.999947222222,1.025725,2012
Le Frelon asiatique,44.809880555556,-0.25335833333333,2012
Le Frelon européen,44.809880555556,-0.25335833333333,2012
Le Frelon européen,43.299375,-0.44183888888889,2012
Le Frelon asiatique,43.299375,-0.44183888888889,2012
Le Frelon asiatique,43.299505555556,-0.44185833333333,2012
Le Frelon asiatique,43.299513888889,-0.44186388888889,2012
Le Frelon asiatique,44.809352777778,-0.25267777777778,2012
Le Frelon européen,44.809352777778,-0.25267777777778,2012
Le Frelon asiatique,43.299397222222,-0.44129722222222,2012
Le Frelon européen,49.191588888889,2.0754,2012
Le Frelon asiatique,43.299513888889,-0.44186944444444,2012
Le Frelon européen,44.313308333333,2.0432111111111,2012
Le Frelon asiatique,43.542130555556,1.4597388888889,2012
Le Frelon asiatique,43.542130555556,1.4597388888889,2012
Le Frelon européen,43.304683333333,6.1894166666667,2012
Le Frelon européen,45.711644444444,1.9361111111111,2012
Le Frelon asiatique,44.8325916667,-0.559830555556,2011
Le Frelon asiatique,44.80975,-0.253475,2011
Le Frelon asiatique,44.826475,-0.433230555556,2011
Le Frelon asiatique,43.1350666667,-0.444947222222,2011
Le Frelon asiatique,43.3066916667,-0.436705555556,2011
